year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2023, 12, 3, 7.9, 4.2, 0.3, 63.3, 1.4, 9.1, 0.0, 0.0, 1.6
2023, 12, 4, 9.6, 3.7, -2.0, 61.0, 1.1, 7.8, 0.0, 0.0, 2.9
2023, 12, 5, 13.3, 6.4, 0.2, 59.4, 1.2, 6.9, 0.0, 0.0, 4.0
2023, 12, 6, 14.6, 9.1, 3.5, 70.6, 2.5, 1.3, 6.3, 0.0, 7.4
2023, 12, 7, 12.5, 7.7, 2.7, 55.8, 2.1, 8.7, 0.0, 0.0, 0.3
2023, 12, 8, 20.3, 14.0, 7.3, 60.4, 2.4, 8.6, 0.0, 0.0, 0.0
2023, 12, 9, 20.5, 14.9, 10.6, 72.3, 1.5, 8.6, 0.0, 0.0, 2.8
2023, 12, 10, 20.1, 14.4, 9.4, 78.4, 0.8, 3.5, 0.0, 0.0, 8.6
2023, 12, 11, 15.5, 12.5, 11.9, 95.6, 0.9, 0.0, 35.9, 0.0, 9.8
2023, 12, 12, 11.9, 8.8, 7.1, 96.5, 1.1, 0.0, 5.5, 0.0, 9.5
2023, 12, 13, 14.0, 11.0, 7.5, 76.5, 1.0, 5.1, 0.0, 0.0, 6.8
2023, 12, 14, 13.1, 11.8, 10.8, 81.5, 1.5, 0.0, 21.5, 0.0, 9.8
2023, 12, 15, 14.1, 10.3, 6.0, 94.6, 2.4, 0.0, 63.8, 0.0, 10.0
2023, 12, 16, 6.0, -0.7, -4.5, 89.6, 4.0, 0.4, 4.0, 3.1, 9.9
2023, 12, 17, -3.8, -6.3, -8.4, 65.6, 2.6, 8.7, 1.0, 4.1, 1.6
2023, 12, 18, -0.4, -3.5, -7.9, 62.8, 1.5, 4.2, 0.0, 1.3, 8.8
2023, 12, 19, 1.8, -0.7, -3.7, 69.1, 0.8, 0.8, 0.0, 0.0, 9.1
2023, 12, 20, 1.9, -3.5, -7.0, 77.5, 2.7, 2.0, 0.9, 2.5, 7.5
2023, 12, 21, -4.3, -7.4, -9.5, 66.9, 1.7, 7.6, 0.0, 0.2, 3.8
2023, 12, 22, -4.0, -7.1, -10.5, 63.3, 1.8, 9.2, 0.0, 0.0, 2.1
2023, 12, 23, 2.4, -3.2, -8.5, 64.5, 1.0, 8.8, 0.0, 0.0, 3.1
2023, 12, 24, 3.8, 0.2, -2.3, 78.4, 1.0, 4.7, 1.9, 4.3, 6.4
2023, 12, 25, 4.7, 0.9, -2.0, 79.6, 1.3, 3.6, 0.2, 1.1, 7.0
2023, 12, 26, 7.8, 3.7, 0.9, 72.1, 1.5, 4.2, 0.0, 0.0, 7.6
2023, 12, 27, 9.0, 4.1, 1.1, 75.8, 1.1, 8.5, 0.0, 0.0, 2.3
2023, 12, 28, 7.4, 2.8, -1.0, 79.1, 1.2, 7.6, 0.0, 0.0, 0.3
2023, 12, 29, 7.9, 2.6, -1.1, 75.1, 1.3, 6.5, 0.0, 0.0, 1.9
2023, 12, 30, 9.1, 4.0, -1.3, 78.8, 1.2, 0.5, 1.1, 0.0, 7.1
2023, 12, 31, 9.1, 5.8, 4.0, 81.5, 2.9, 0.0, 1.9, 0.0, 9.4
